,METHOD,REGION,ANALYSIS_YEAR,ISLAND,Sector,GENUS_CODE,n,Ntot,Mean_AdColDen,SE_AdColDen,Mean_JuvColDen,SE_JuvColDen,Mean_Ave.od,SE_Ave.od,Mean_Ave.rd,SE_Ave.rd,Mean_Ave.size,SE_Ave.size,Mean_BLE_Prev,SE_BLE_Prev,Mean_AcuteDZ_Prev,SE_AcuteDZ_Prev,Mean_ChronicDZ_Prev,SE_ChronicDZ_Prev
1638,DIVER,MHI,2013,Hawaii,HAW_PUNA,OXSP,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1639,DIVER,MHI,2013,Hawaii,HAW_PUNA,PACS,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1640,DIVER,MHI,2013,Hawaii,HAW_PUNA,PALS,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1641,DIVER,MHI,2013,Hawaii,HAW_PUNA,PARA,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1642,DIVER,MHI,2013,Hawaii,HAW_PUNA,PAVS,8,12203,0.115819061,0.067262982,0.052691961,0.052678301,6.570696901,3.902463579,0,0,13.53180951,1.044468079,20.4727808,16.71162216,0,0,0,0
1643,DIVER,MHI,2013,Hawaii,HAW_PUNA,PESP,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1644,DIVER,MHI,2013,Hawaii,HAW_PUNA,PHSP,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1645,DIVER,MHI,2013,Hawaii,HAW_PUNA,PLER,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1646,DIVER,MHI,2013,Hawaii,HAW_PUNA,PLES,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1647,DIVER,MHI,2013,Hawaii,HAW_PUNA,PLSP,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1648,DIVER,MHI,2013,Hawaii,HAW_PUNA,POCS,8,12203,2.529174247,0.337397067,0.543871725,0.237342077,7.869791039,1.272496845,0.180945757,0.055298466,23.66013291,1.482044146,1.456541889,0.887983885,1.144036961,0.597242586,0,0
1649,DIVER,MHI,2013,Hawaii,HAW_PUNA,PODS,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1650,DIVER,MHI,2013,Hawaii,HAW_PUNA,POLY,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1651,DIVER,MHI,2013,Hawaii,HAW_PUNA,POSP,8,12203,3.688144992,0.78653694,2.606301729,0.764651008,9.367424906,1.710055347,0.063264978,0.056563864,14.15548021,2.497275821,0,0,0.178196747,0.159321899,0.214302696,0.214247141
1652,DIVER,MHI,2013,Hawaii,HAW_PUNA,PSSP,8,12203,0.108759048,0.036892332,0.166781393,0.101224556,31.39822175,4.687179575,0,0,10.59149389,1.530400295,0,0,0,0,0,0
1653,DIVER,MHI,2013,Hawaii,HAW_PUNA,SASP,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1654,DIVER,MHI,2013,Hawaii,HAW_PUNA,SCAS,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1655,DIVER,MHI,2013,Hawaii,HAW_PUNA,SCSP,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1656,DIVER,MHI,2013,Hawaii,HAW_PUNA,SESP,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1657,DIVER,MHI,2013,Hawaii,HAW_PUNA,SSSS,8,12203,9.909444672,1.782411279,5.167584474,1.000623762,10.5473177,1.835055934,0.172367074,0.087445297,16.37868172,1.300004329,1.018232079,0.489818077,0.345048717,0.142909141,0.079760213,0.079739536
1658,DIVER,MHI,2013,Hawaii,HAW_PUNA,STSP,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1659,DIVER,MHI,2013,Hawaii,HAW_PUNA,STYP,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1660,DIVER,MHI,2013,Hawaii,HAW_PUNA,STYS,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1661,DIVER,MHI,2013,Hawaii,HAW_PUNA,SYSP,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1662,DIVER,MHI,2013,Hawaii,HAW_PUNA,TUBA,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1663,DIVER,MHI,2013,Hawaii,HAW_PUNA,TURS,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1664,DIVER,MHI,2013,Hawaii,HAW_PUNA,UNKN,8,12203,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1665,DIVER,MHI,2013,Kauai,KAU_EAST,ACAS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1666,DIVER,MHI,2013,Kauai,KAU_EAST,ACSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1667,DIVER,MHI,2013,Kauai,KAU_EAST,ALSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1668,DIVER,MHI,2013,Kauai,KAU_EAST,ASSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1669,DIVER,MHI,2013,Kauai,KAU_EAST,ASTS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1670,DIVER,MHI,2013,Kauai,KAU_EAST,BASP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1671,DIVER,MHI,2013,Kauai,KAU_EAST,CASP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1672,DIVER,MHI,2013,Kauai,KAU_EAST,COES,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1673,DIVER,MHI,2013,Kauai,KAU_EAST,COSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1674,DIVER,MHI,2013,Kauai,KAU_EAST,CTSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1675,DIVER,MHI,2013,Kauai,KAU_EAST,CYPS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1676,DIVER,MHI,2013,Kauai,KAU_EAST,CYSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1677,DIVER,MHI,2013,Kauai,KAU_EAST,DIAS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1678,DIVER,MHI,2013,Kauai,KAU_EAST,DISP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1679,DIVER,MHI,2013,Kauai,KAU_EAST,ECHL,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1680,DIVER,MHI,2013,Kauai,KAU_EAST,ECHP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1681,DIVER,MHI,2013,Kauai,KAU_EAST,EUSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1682,DIVER,MHI,2013,Kauai,KAU_EAST,FASP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1683,DIVER,MHI,2013,Kauai,KAU_EAST,FAVS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1684,DIVER,MHI,2013,Kauai,KAU_EAST,FUSP,7,46182,0.048527565,0.048525399,0.041733431,0.041728018,0,0,0,0,2.547697155,0,0,0,0,0,0,0
1685,DIVER,MHI,2013,Kauai,KAU_EAST,GARS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1686,DIVER,MHI,2013,Kauai,KAU_EAST,GASP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1687,DIVER,MHI,2013,Kauai,KAU_EAST,GONS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1688,DIVER,MHI,2013,Kauai,KAU_EAST,GOSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1689,DIVER,MHI,2013,Kauai,KAU_EAST,HASP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1690,DIVER,MHI,2013,Kauai,KAU_EAST,HERS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1691,DIVER,MHI,2013,Kauai,KAU_EAST,HYSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1692,DIVER,MHI,2013,Kauai,KAU_EAST,ISSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1693,DIVER,MHI,2013,Kauai,KAU_EAST,LEPS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1694,DIVER,MHI,2013,Kauai,KAU_EAST,LEPT,7,46182,0.008346686,0.008345604,0,0,0,0,0,0,4.256810013,0,0,0,0,0,0,0
1695,DIVER,MHI,2013,Kauai,KAU_EAST,LESP,7,46182,0.008346686,0.008345604,0,0,0,0,0,0,2.50400589,0,0,0,0,0,0,0
1696,DIVER,MHI,2013,Kauai,KAU_EAST,LOBS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1697,DIVER,MHI,2013,Kauai,KAU_EAST,MESP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1698,DIVER,MHI,2013,Kauai,KAU_EAST,MONS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1699,DIVER,MHI,2013,Kauai,KAU_EAST,MOSP,7,46182,5.411650282,3.435778521,3.757785621,0.976733301,19.28141253,0.826787839,0,0,9.465046526,0.637021661,7.959313783,6.837356455,0,0,0,0
1700,DIVER,MHI,2013,Kauai,KAU_EAST,MYSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1701,DIVER,MHI,2013,Kauai,KAU_EAST,OUSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1702,DIVER,MHI,2013,Kauai,KAU_EAST,OXSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1703,DIVER,MHI,2013,Kauai,KAU_EAST,PACS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1704,DIVER,MHI,2013,Kauai,KAU_EAST,PALS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1705,DIVER,MHI,2013,Kauai,KAU_EAST,PARA,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1706,DIVER,MHI,2013,Kauai,KAU_EAST,PAVS,7,46182,0.032610469,0.025657897,0,0,19.64390888,0,0,0,11.33212074,0,0,0,0,0,0,0
1707,DIVER,MHI,2013,Kauai,KAU_EAST,PESP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1708,DIVER,MHI,2013,Kauai,KAU_EAST,PHSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1709,DIVER,MHI,2013,Kauai,KAU_EAST,PLER,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1710,DIVER,MHI,2013,Kauai,KAU_EAST,PLES,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1711,DIVER,MHI,2013,Kauai,KAU_EAST,PLSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1712,DIVER,MHI,2013,Kauai,KAU_EAST,POCS,7,46182,0.970558695,0.248164489,0.603440373,0.202315971,3.41935541,0.630075377,0.037939483,0.037934562,13.64728164,0.439279493,0.429993896,0.429938117,0,0,0,0
1713,DIVER,MHI,2013,Kauai,KAU_EAST,PODS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1714,DIVER,MHI,2013,Kauai,KAU_EAST,POLY,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1715,DIVER,MHI,2013,Kauai,KAU_EAST,POSP,7,46182,5.31322088,1.406927969,2.928954402,1.037309133,15.19747779,4.632854846,0.109577137,0.095605432,12.25024498,0.563515745,0.456668055,0.456647677,0,0,0,0
1716,DIVER,MHI,2013,Kauai,KAU_EAST,PSSP,7,46182,0.004173343,0.004172802,0.062466618,0.046047005,0,0,0,0,1.752804123,0,0,0,0,0,0,0
1717,DIVER,MHI,2013,Kauai,KAU_EAST,SASP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1718,DIVER,MHI,2013,Kauai,KAU_EAST,SCAS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1719,DIVER,MHI,2013,Kauai,KAU_EAST,SCSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1720,DIVER,MHI,2013,Kauai,KAU_EAST,SESP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1721,DIVER,MHI,2013,Kauai,KAU_EAST,SSSS,7,46182,11.79743461,4.648875993,7.394380446,1.741604238,13.89747665,3.805146532,0.058932628,0.048422576,12.06360224,0.578957235,3.892094914,3.336072173,0,0,0,0
1722,DIVER,MHI,2013,Kauai,KAU_EAST,STSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1723,DIVER,MHI,2013,Kauai,KAU_EAST,STYP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1724,DIVER,MHI,2013,Kauai,KAU_EAST,STYS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1725,DIVER,MHI,2013,Kauai,KAU_EAST,SYSP,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1726,DIVER,MHI,2013,Kauai,KAU_EAST,TUBA,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1727,DIVER,MHI,2013,Kauai,KAU_EAST,TURS,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1728,DIVER,MHI,2013,Kauai,KAU_EAST,UNKN,7,46182,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1729,DIVER,MHI,2013,Kauai,KAU_NAPALI,ACAS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1730,DIVER,MHI,2013,Kauai,KAU_NAPALI,ACSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1731,DIVER,MHI,2013,Kauai,KAU_NAPALI,ALSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1732,DIVER,MHI,2013,Kauai,KAU_NAPALI,ASSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1733,DIVER,MHI,2013,Kauai,KAU_NAPALI,ASTS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1734,DIVER,MHI,2013,Kauai,KAU_NAPALI,BASP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1735,DIVER,MHI,2013,Kauai,KAU_NAPALI,CASP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1736,DIVER,MHI,2013,Kauai,KAU_NAPALI,COES,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1737,DIVER,MHI,2013,Kauai,KAU_NAPALI,COSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1738,DIVER,MHI,2013,Kauai,KAU_NAPALI,CTSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1739,DIVER,MHI,2013,Kauai,KAU_NAPALI,CYPS,7,26327,0.057006115,0.056998518,0.047505096,0.047498765,6.413187982,0,0,0,1.603296995,0,0,0,0,0,0,0
1740,DIVER,MHI,2013,Kauai,KAU_NAPALI,CYSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1741,DIVER,MHI,2013,Kauai,KAU_NAPALI,DIAS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1742,DIVER,MHI,2013,Kauai,KAU_NAPALI,DISP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1743,DIVER,MHI,2013,Kauai,KAU_NAPALI,ECHL,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1744,DIVER,MHI,2013,Kauai,KAU_NAPALI,ECHP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1745,DIVER,MHI,2013,Kauai,KAU_NAPALI,EUSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1746,DIVER,MHI,2013,Kauai,KAU_NAPALI,FASP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1747,DIVER,MHI,2013,Kauai,KAU_NAPALI,FAVS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1748,DIVER,MHI,2013,Kauai,KAU_NAPALI,FUSP,7,26327,0.014251529,0.01424963,0,0,0,0,0,0,3.705397501,0,0,0,0,0,0,0
1749,DIVER,MHI,2013,Kauai,KAU_NAPALI,GARS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1750,DIVER,MHI,2013,Kauai,KAU_NAPALI,GASP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1751,DIVER,MHI,2013,Kauai,KAU_NAPALI,GONS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1752,DIVER,MHI,2013,Kauai,KAU_NAPALI,GOSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1753,DIVER,MHI,2013,Kauai,KAU_NAPALI,HASP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1754,DIVER,MHI,2013,Kauai,KAU_NAPALI,HERS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1755,DIVER,MHI,2013,Kauai,KAU_NAPALI,HYSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1756,DIVER,MHI,2013,Kauai,KAU_NAPALI,ISSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1757,DIVER,MHI,2013,Kauai,KAU_NAPALI,LEPS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1758,DIVER,MHI,2013,Kauai,KAU_NAPALI,LEPT,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1759,DIVER,MHI,2013,Kauai,KAU_NAPALI,LESP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1760,DIVER,MHI,2013,Kauai,KAU_NAPALI,LOBS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1761,DIVER,MHI,2013,Kauai,KAU_NAPALI,MESP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1762,DIVER,MHI,2013,Kauai,KAU_NAPALI,MONS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1763,DIVER,MHI,2013,Kauai,KAU_NAPALI,MOSP,7,26327,4.205301275,1.25562239,9.455683436,0.995092188,9.669432582,3.822548909,0.478868075,0.446748144,8.694982282,0.833362361,1.761830668,1.565835734,1.019528276,0.798567191,0,0
1764,DIVER,MHI,2013,Kauai,KAU_NAPALI,MYSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1765,DIVER,MHI,2013,Kauai,KAU_NAPALI,OUSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1766,DIVER,MHI,2013,Kauai,KAU_NAPALI,OXSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1767,DIVER,MHI,2013,Kauai,KAU_NAPALI,PACS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1768,DIVER,MHI,2013,Kauai,KAU_NAPALI,PALS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1769,DIVER,MHI,2013,Kauai,KAU_NAPALI,PARA,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1770,DIVER,MHI,2013,Kauai,KAU_NAPALI,PAVS,7,26327,0.337044986,0.053958813,0.49880351,0.308741973,8.228903154,1.101098213,0,0,7.134628582,0.574935405,0,0,0,0,0,0
1771,DIVER,MHI,2013,Kauai,KAU_NAPALI,PESP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1772,DIVER,MHI,2013,Kauai,KAU_NAPALI,PHSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1773,DIVER,MHI,2013,Kauai,KAU_NAPALI,PLER,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1774,DIVER,MHI,2013,Kauai,KAU_NAPALI,PLES,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1775,DIVER,MHI,2013,Kauai,KAU_NAPALI,PLSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1776,DIVER,MHI,2013,Kauai,KAU_NAPALI,POCS,7,26327,0.227337588,0.104379399,0.319977801,0.165781072,31.52594722,31.08975943,0.011750716,0.001369339,20.64482991,4.908753377,0,0,1.329130315,0,0,0
1777,DIVER,MHI,2013,Kauai,KAU_NAPALI,PODS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1778,DIVER,MHI,2013,Kauai,KAU_NAPALI,POLY,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1779,DIVER,MHI,2013,Kauai,KAU_NAPALI,POSP,7,26327,0.803399552,0.086282585,1.553225881,0.634550026,23.12261376,11.56761621,0.154163914,0.130423929,10.83218106,1.146744654,0,0,0,0,0,0
1780,DIVER,MHI,2013,Kauai,KAU_NAPALI,PSSP,7,26327,0.016265937,0.014391043,0.003357348,0.003354181,1.057564478,0,0,0,3.372545296,0,0,0,0,0,0,0
1781,DIVER,MHI,2013,Kauai,KAU_NAPALI,SASP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1782,DIVER,MHI,2013,Kauai,KAU_NAPALI,SCAS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1783,DIVER,MHI,2013,Kauai,KAU_NAPALI,SCSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1784,DIVER,MHI,2013,Kauai,KAU_NAPALI,SESP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1785,DIVER,MHI,2013,Kauai,KAU_NAPALI,SSSS,7,26327,5.660606981,1.261895545,11.87855307,0.9276383,12.20441132,5.263422853,0.422946453,0.378799443,9.298665881,0.639361786,1.308875316,1.163269422,0.810793763,0.593260694,0,0
1786,DIVER,MHI,2013,Kauai,KAU_NAPALI,STSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1787,DIVER,MHI,2013,Kauai,KAU_NAPALI,STYP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1788,DIVER,MHI,2013,Kauai,KAU_NAPALI,STYS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1789,DIVER,MHI,2013,Kauai,KAU_NAPALI,SYSP,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1790,DIVER,MHI,2013,Kauai,KAU_NAPALI,TUBA,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1791,DIVER,MHI,2013,Kauai,KAU_NAPALI,TURS,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1792,DIVER,MHI,2013,Kauai,KAU_NAPALI,UNKN,7,26327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1793,DIVER,MHI,2013,Lanai,LAN_NORTH,ACAS,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1794,DIVER,MHI,2013,Lanai,LAN_NORTH,ACSP,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1795,DIVER,MHI,2013,Lanai,LAN_NORTH,ALSP,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1796,DIVER,MHI,2013,Lanai,LAN_NORTH,ASSP,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1797,DIVER,MHI,2013,Lanai,LAN_NORTH,ASTS,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1798,DIVER,MHI,2013,Lanai,LAN_NORTH,BASP,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1799,DIVER,MHI,2013,Lanai,LAN_NORTH,CASP,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1800,DIVER,MHI,2013,Lanai,LAN_NORTH,COES,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1801,DIVER,MHI,2013,Lanai,LAN_NORTH,COSP,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1802,DIVER,MHI,2013,Lanai,LAN_NORTH,CTSP,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1803,DIVER,MHI,2013,Lanai,LAN_NORTH,CYPS,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1804,DIVER,MHI,2013,Lanai,LAN_NORTH,CYSP,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1805,DIVER,MHI,2013,Lanai,LAN_NORTH,DIAS,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1806,DIVER,MHI,2013,Lanai,LAN_NORTH,DISP,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
1807,DIVER,MHI,2013,Lanai,LAN_NORTH,ECHL,6,4927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
